cruise_id,site,station,date_time,date,time_gmt,flowmeter_in,flowmeter_out,flowmeter_diff,ship_speed_knots,inpeller_constant,split_size,notes,tow_time_min,net_size,net_area,distance_m,tow_speed_m_sec,volume_filt_cubic_m,total_split_amount,total_split_frac,scientificName,pipette_vol_m_l,dillution,dillution_factor,split_amount,splits_analyzed,individualCount,aliquot_1,aliquot_2,aliquot_3,mean,ind_m3,number_ind_sample,duplicate_mesh_col,scientificname,rank,valid_name,kingdom,phylum,class,order,family,genus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Caridea,5,1000,200,0,,1,0,1,0,0.333333333,2.774452373,133.3333333,200,Caridea,Infraorder,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Caridea,5,400,80,0,,13,5,6,2,4.333333333,14.42715234,693.3333333,500,Caridea,Infraorder,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Centropages,5,1000,200,0,,1,0,1,0,0.333333333,2.774452373,133.3333333,200,Centropages,Genus,Centropages,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Centropages,5,400,80,0,,1,0,0,1,0.333333333,1.109780949,53.33333333,500,Centropages,Genus,Centropages,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Chaetognatha,5,1000,200,0,,15,2,8,5,5,41.61678559,2000,200,Chaetognatha,Phylum,Chaetognatha,Animalia,Chaetognatha,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Chaetognatha,5,400,80,0,,40,15,14,11,13.33333333,44.39123797,2133.333333,500,Chaetognatha,Phylum,Chaetognatha,Animalia,Chaetognatha,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Clausocalanus,5,1000,200,0,,55,22,20,13,18.33333333,152.5948805,7333.333333,200,Clausocalanus,Genus,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Copilia mirabilis,5,400,80,0,,1,0,1,0,0.333333333,1.109780949,53.33333333,500,Copilia mirabilis,Species,Copilia mirabilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Copilia
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Corycaeus,5,1000,200,0,,25,3,7,15,8.333333333,69.36130932,3333.333333,200,Corycaeus,Genus,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Decapoda,5,1000,200,0,,3,1,1,1,1,8.323357119,400,200,Decapoda,Order,Decapoda,Animalia,Arthropoda,Malacostraca,Decapoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Doliolida,5,400,80,0,,1,0,1,0,0.333333333,1.109780949,53.33333333,500,Doliolida,Order,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Echinoderes,5,1000,200,0,,1,1,0,0,0.333333333,2.774452373,133.3333333,200,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Eucalanus,5,400,80,0,,1,0,1,0,0.333333333,1.109780949,53.33333333,500,Eucalanus,Genus,Eucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Euchaeta,5,1000,200,0,,3,1,1,1,1,8.323357119,400,200,Euchaeta,Genus,Euchaeta,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Euchaeta
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Farranula,5,1000,200,0,,1,0,1,0,0.333333333,2.774452373,133.3333333,200,Farranula,Genus,Farranula,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Perciformes,5,1000,200,0,,1,1,0,0,0.333333333,2.774452373,133.3333333,200,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Perciformes,5,400,80,0,,6,2,4,0,2,6.658685695,320,500,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Trachymedusae,5,400,80,0,,1,1,0,0,0.333333333,1.109780949,53.33333333,500,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Hyperiidea,5,1000,200,0,,3,1,1,1,1,8.323357119,400,200,Hyperiidea,Suborder,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Isopoda,5,1000,200,0,,1,0,0,1,0.333333333,2.774452373,133.3333333,200,Isopoda,Order,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Appendicularia,5,1000,200,0,,20,3,3,14,6.666666667,55.48904746,2666.666667,200,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Appendicularia,5,400,80,0,,1,1,0,0,0.333333333,1.109780949,53.33333333,500,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Loligo pleii,5,400,80,0,,1,0,0,1,0.333333333,1.109780949,53.33333333,500,Loligo pleii,Species,Doryteuthis pleii,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Loligo
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Macrosetella,5,1000,200,0,,2,0,0,2,0.666666667,5.548904746,266.6666667,200,Macrosetella,Genus,Macrosetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Mesocalanus,5,1000,200,0,,4,1,1,2,1.333333333,11.09780949,533.3333333,200,Mesocalanus,Genus,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Nannocalanus,5,1000,200,0,,2,2,0,0,0.666666667,5.548904746,266.6666667,200,Nannocalanus,Genus,Nannocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nannocalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Nannocalanus,5,400,80,0,,4,1,3,0,1.333333333,4.439123797,213.3333333,500,Nannocalanus,Genus,Nannocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nannocalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Neocalanus,5,1000,200,0,,3,1,2,0,1,8.323357119,400,200,Neocalanus,Genus,Neocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Oithona,5,1000,200,0,,7,2,2,3,2.333333333,19.42116661,933.3333333,200,Oithona,Genus,Oithona,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Oncaea,5,1000,200,0,,6,1,2,3,2,16.64671424,800,200,Oncaea,Genus,Oncaea,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Ostracoda,5,1000,200,0,,176,61,48,67,58.66666667,488.3036176,23466.66667,200,Ostracoda,Class,Ostracoda,Animalia,Arthropoda,Ostracoda,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Paracalanus,5,1000,200,0,,128,39,40,49,42.66666667,355.1299037,17066.66667,200,Paracalanus,Genus,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Parvocalanus,5,1000,200,0,,3,1,1,1,1,8.323357119,400,200,Parvocalanus,Genus,Parvocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Parvocalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Clupeiformes,5,400,80,0,,2,2,0,0,0.666666667,2.219561898,106.6666667,500,Clupeiformes,Order,Clupeiformes,Animalia,Chordata,Teleostei,Clupeiformes,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Polychaeta,5,1000,200,0,,1,0,1,0,0.333333333,2.774452373,133.3333333,200,Polychaeta,Class,Polychaeta,Animalia,Annelida,Polychaeta,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Pteropoda,5,1000,200,0,,3,1,1,1,1,8.323357119,400,200,Pteropoda,Order,Pteropoda,Animalia,Mollusca,Gastropoda,Pteropoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Pteropoda,5,400,80,0,,1,0,0,1,0.333333333,1.109780949,53.33333333,500,Pteropoda,Order,Pteropoda,Animalia,Mollusca,Gastropoda,Pteropoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Actinopterygii,5,400,80,0,,7,5,1,1,2.333333333,7.768466644,373.3333333,500,Actinopterygii,Gigaclass,Actinopterygii,Animalia,Chordata,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Salpa,5,400,80,0,,4,0,3,1,1.333333333,4.439123797,213.3333333,500,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Sergestes,5,400,80,0,,13,6,3,4,4.333333333,14.42715234,693.3333333,500,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Siphonophora,5,1000,200,0,,1,0,1,0,0.333333333,2.774452373,133.3333333,200,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Stenopodidea,5,400,80,0,,1,0,0,1,0.333333333,1.109780949,53.33333333,500,Stenopodidea,Infraorder,Stenopodidea,Animalia,Arthropoda,Malacostraca,Decapoda,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Subeucalanus,5,400,80,0,,1,0,0,1,0.333333333,1.109780949,53.33333333,500,Subeucalanus,Genus,Subeucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Temora,5,1000,200,0,,14,7,4,3,4.666666667,38.84233322,1866.666667,200,Temora,Genus,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Temora,5,400,80,0,,1,0,0,1,0.333333333,1.109780949,53.33333333,500,Temora,Genus,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Undinula vulgaris,5,1000,200,0,,1,1,0,0,0.333333333,2.774452373,133.3333333,200,Undinula vulgaris,Species,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Undinula vulgaris,5,400,80,0,,3,0,2,1,1,3.329342847,160,500,Undinula vulgaris,Species,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Bivalvia,5,1000,200,0,,5,2,3,0,1.666666667,13.87226186,666.6666667,200,,,,,,,,,
WS18351,9B,9B (extra station),2018-12-19T01:23:00Z,2018-12-19T00:00:00Z,1:23:00,0,999,999,1.5,0.245,0.5,,5,0.5,0.196349541,244.755,0.81585,48.05753187,2,0.5,Bivalvia,5,400,80,0,,1,1,0,0,0.333333333,1.109780949,53.33333333,500,,,,,,,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Acartia,5,1000,200,0,,1,0,1,0,0.333333333,1.354019502,266.6666667,200,Acartia,Genus,Acartia,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Acrocalanus,5,1000,200,0,,1,1,0,0,0.333333333,1.354019502,266.6666667,200,Acrocalanus,Genus,Acrocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Calocalanus,5,1000,200,0,,20,10,5,5,6.666666667,27.08039004,5333.333333,200,Calocalanus,Genus,Calocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Candacia,5,1000,200,0,,1,0,0,1,0.333333333,1.354019502,266.6666667,200,Candacia,Genus,Candacia,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Clausocalanus,5,1000,200,0,,20,6,6,8,6.666666667,27.08039004,5333.333333,200,Clausocalanus,Genus,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Copepoda,5,1000,200,0,,4,2,1,1,1.333333333,5.416078008,1066.666667,200,Copepoda,Class,Copepoda,Animalia,Arthropoda,Copepoda,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Copilia mirabilis,5,1000,200,0,,1,0,0,1,0.333333333,1.354019502,266.6666667,200,Copilia mirabilis,Species,Copilia mirabilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Copilia
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Corycaeus,5,1000,200,0,,10,2,7,1,3.333333333,13.54019502,2666.666667,200,Corycaeus,Genus,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Cyphonautes,5,1000,200,0,,1,1,0,0,0.333333333,1.354019502,266.6666667,200,,,,,,,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Decapoda,5,1000,200,0,,2,1,1,0,0.666666667,2.708039004,533.3333333,200,Decapoda,Order,Decapoda,Animalia,Arthropoda,Malacostraca,Decapoda,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Echinoderes,5,1000,200,0,,3,1,2,0,1,4.062058506,800,200,,,,,,,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Euchaeta,5,1000,200,0,,2,1,1,0,0.666666667,2.708039004,533.3333333,200,Euchaeta,Genus,Euchaeta,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Euchaeta
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Farranula,5,1000,200,0,,2,1,1,0,0.666666667,2.708039004,533.3333333,200,Farranula,Genus,Farranula,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Perciformes,5,1000,200,0,,1,1,0,0,0.333333333,1.354019502,266.6666667,200,,,,,,,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Appendicularia,5,1000,200,0,,32,8,16,8,10.66666667,43.32862406,8533.333333,200,,,,,,,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Mesocalanus,5,1000,200,0,,2,1,0,1,0.666666667,2.708039004,533.3333333,200,Mesocalanus,Genus,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Neocalanus,5,1000,200,0,,2,2,0,0,0.666666667,2.708039004,533.3333333,200,Neocalanus,Genus,Neocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Oithona,5,1000,200,0,,40,15,15,10,13.33333333,54.16078008,10666.66667,200,Oithona,Genus,Oithona,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Oncaea,5,1000,200,0,,37,11,15,11,12.33333333,50.09872157,9866.666667,200,Oncaea,Genus,Oncaea,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Paracalanus,5,1000,200,0,,46,11,18,17,15.33333333,62.28489709,12266.66667,200,Paracalanus,Genus,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Parvocalanus,5,1000,200,0,,1,1,0,0,0.333333333,1.354019502,266.6666667,200,Parvocalanus,Genus,Parvocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Parvocalanus
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Penaeoidea,5,1000,200,0,,1,1,0,0,0.333333333,1.354019502,266.6666667,200,,,,,,,,,
WS19028,MR,Molasses Reef,2019-01-28T19:35:00Z,2019-01-28T00:00:00Z,19:35:00,0,4094,4094,1.5,0.245,0.25,,5,0.5,0.196349541,1003.03,3.343433333,196.94448,4,0.25,Polychaeta,5,1000,200,0,,1,0,1,0,0.333333333,1.354019502,266.6666667,200,Polychaeta,Class,Polychaeta,Animalia,Annelida,Polychaeta,,,
